"Petition","URL","State","Signatures Count"
"Make assaulting a security worker a standalone offence","https://petition.parliament.uk/petitions/750121","open",1062
"Ban ultra-processed foods, sweets, takeaways, energy drinks and sweeteners","https://petition.parliament.uk/petitions/750129","open",22
"Ban technology that enables pharmacies to auto renominate EPS patients in bulk","https://petition.parliament.uk/petitions/750144","open",679
"Limit fireworks & bonfires to Nov 5th & closest Saturday, new timeframe & fines","https://petition.parliament.uk/petitions/750155","open",45
"Mandate all restaurants with soft play to have qualified first aiders","https://petition.parliament.uk/petitions/750163","open",40
"Establish BBC compensation scheme","https://petition.parliament.uk/petitions/750176","open",35
"Do not ban fireworks - make them available to purchase from age 21","https://petition.parliament.uk/petitions/750191","open",12
"Redirect 10% of annual Net Zero spend to Build Sea Defences","https://petition.parliament.uk/petitions/750193","open",23
"Review Family Law to Prevent False Domestic Abuse Allegations","https://petition.parliament.uk/petitions/750199","open",21
"Ban large solar farms on high-quality farmland and mandate BESS safety zones","https://petition.parliament.uk/petitions/750205","open",1066
"Require parliamentary candidates publish five years of tax returns","https://petition.parliament.uk/petitions/750212","open",166
"Ban both private and public use of fireworks & replace with cleaner alternatives","https://petition.parliament.uk/petitions/750214","open",56
"Ban the use of live animals in Local Authority organised parades and events","https://petition.parliament.uk/petitions/750222","open",39
"Do not merge section 1 & 2 regulations on firearms licenses","https://petition.parliament.uk/petitions/750236","open",109922
"Remove electronic devices from paedophiles' and child murderers' prison cells","https://petition.parliament.uk/petitions/750238","open",34
"Provide an exact number of prisoners who have murdered children aged under 16","https://petition.parliament.uk/petitions/750239","open",14
"Improve safety for E-Bikes and E-Scooters to reduce injuries","https://petition.parliament.uk/petitions/750250","open",125
"Make slush ice drinks “slushies” illegal for children under 16","https://petition.parliament.uk/petitions/750260","open",45
"Review fairness of Vehicle Excise Duty","https://petition.parliament.uk/petitions/750265","open",29
"Allow stun guns or tasers to be carried and used in self defence","https://petition.parliament.uk/petitions/750275","open",46
"Review access to mental health care for children & YP with learning disabilities","https://petition.parliament.uk/petitions/750284","open",44
"Give pensioners access to PIP, as they are currently excluded from pension age","https://petition.parliament.uk/petitions/750290","open",47
"Cap service charges & require publication of how they are calculated and spent","https://petition.parliament.uk/petitions/750294","open",76
"8 week benefit transition period for working people in supported accommodation","https://petition.parliament.uk/petitions/750306","open",18
"Fund training for young entrepreneurs and create tax incentives","https://petition.parliament.uk/petitions/750374","open",17
"Require a 2/3 Commons majority for unmandated tax hikes not in a manifesto","https://petition.parliament.uk/petitions/750387","open",96
"Ban organisations from sending emails or text messages from ""no reply"" sources.","https://petition.parliament.uk/petitions/750389","open",57
"Give all parents the legal right to participate in their child’s funeral","https://petition.parliament.uk/petitions/750415","open",742
"Create a searchable register of those convicted of serious animal cruelty","https://petition.parliament.uk/petitions/750427","open",151
"Allow shared benefits for children in split families","https://petition.parliament.uk/petitions/750439","open",19
"Strengthen laws & penalties for online harassment/stalking and improve support","https://petition.parliament.uk/petitions/750441","open",33
"End the one in one out migrant deal with France and detain illegal migrants ","https://petition.parliament.uk/petitions/750449","open",63
"Ring-fence BBC Licence Fee Funds to protect them from foreign Lawsuits","https://petition.parliament.uk/petitions/750465","open",41
"Lower the joint combined income needed for a UK spouse visa to £18000","https://petition.parliament.uk/petitions/750470","open",48
"Introduce regulation limiting estate agent contracts to a maximum of 28 days","https://petition.parliament.uk/petitions/750475","open",15
"Require licence for all dog breeding in the UK and bring in new ownership laws","https://petition.parliament.uk/petitions/750481","open",39
"Fund cancer immunotherapy treatments beyond 2 years for everyone","https://petition.parliament.uk/petitions/750487","open",147
"Change the law to exempt church clock chimes from noise abatement regulations","https://petition.parliament.uk/petitions/750505","open",47
"Equalise the child benefit with UC child element & expand eligibility","https://petition.parliament.uk/petitions/750511","open",14
"Make the UK driving theory test pass mark 40 instead of 43","https://petition.parliament.uk/petitions/750531","open",21
"Make it a crime to abandon someone in immediate danger without seeking help","https://petition.parliament.uk/petitions/750545","open",1054
"Ban the use of driver-facing cameras in HGVs and company vehicles","https://petition.parliament.uk/petitions/750574","open",69
"Halt proposed NHS redundancies affecting 18,000 staff pending impact assessment","https://petition.parliament.uk/petitions/750576","open",8621
"Replace the RSHE curriculum with life skills","https://petition.parliament.uk/petitions/750580","open",18
"Fund the import of estradiol implants for women with menopause","https://petition.parliament.uk/petitions/750585","open",29
"Continue allowing driving instructors & driving schools to book and manage tests","https://petition.parliament.uk/petitions/750596","open",21
"Legislate to require drivers to report collisions with cats","https://petition.parliament.uk/petitions/750612","open",2960
"Make Armistice Day a bank holiday","https://petition.parliament.uk/petitions/750643","open",40
"Reform ADR rules & introduce a family visa for elderly parents living abroad","https://petition.parliament.uk/petitions/750644","open",29
